Date,Price,Volume,Daily_Return,Cum_Return
2010-08-16,0.0769,825.9829,,
2010-08-18,0.0688,194.4288,-0.10533159947984394,0.8946684005201561
2010-08-19,0.0667,227.1802,-0.030523255813953543,0.8673602080624186
2010-08-20,0.07,0.0,0.04947526236881572,0.9102730819245775
2010-08-21,0.0664,1295.1984,-0.05142857142857149,0.8634590377113134
2010-08-22,0.066,264.132,-0.0060240963855421326,0.8582574772431729
2010-08-23,0.07,0.0,0.06060606060606055,0.9102730819245773
2010-08-24,0.0665,190.6555,-0.050000000000000044,0.8647594278283485
2010-08-25,0.066499,366.608987,-1.5037593985023356e-05,0.864746423927178
2010-08-26,0.07,0.0,0.052647408231702775,0.9102730819245773
2010-08-27,0.065,397.41,-0.07142857142857151,0.8452535760728217
2010-08-28,0.0648,195.4368,-0.0030769230769231992,0.8426527958387514
2010-08-29,0.06,0.0,-0.07407407407407407,0.7802340702210662
2010-08-30,0.06497,333.23113,0.08283333333333331,0.8448634590377111
2010-08-31,0.0649,1019.7088,-0.0010774203478528532,0.8439531859557865
2010-09-01,0.06,0.0,-0.07550077041602465,0.7802340702210661
2010-09-02,0.0634,521.5918,0.05666666666666664,0.8244473342002597
2010-09-03,0.0613,96.1797,-0.03312302839116721,0.7971391417425224
2010-09-04,0.06,0.0,-0.021207177814029365,0.780234070221066
2010-09-05,0.064,432.0,0.06666666666666665,0.8322496749024704
2010-09-06,0.06185,134.3382,-0.03359374999999998,0.8042912873862156
2010-09-07,0.06,0.0,-0.029911075181891733,0.780234070221066
2010-09-08,0.0624,167.2944,0.040000000000000036,0.8114434330299086
2010-09-09,0.06201,315.38286,-0.006249999999999867,0.8063719115734718
2010-09-10,0.06,0.0,-0.03241412675374944,0.7802340702210661
2010-09-11,0.064999,494.382394,0.0833166666666667,0.8452405721716513
2010-09-12,0.06201,92.76696,-0.04598532285112078,0.8063719115734719
2010-09-13,0.06,0.0,-0.03241412675374944,0.7802340702210662
2010-09-14,0.175,1035.825,1.9166666666666665,2.2756827048114427
2010-09-15,0.0619,51.3151,-0.6462857142857144,0.8049414824447331
2010-09-16,0.15,0.0,1.4232633279483036,1.9505851755526649
