Date,Cum_Return
2013-11-15,5637.581274382287
2013-11-16,6020.806241872533
2013-11-17,5685.8257477242905
2013-11-18,7282.05461638488
2013-11-19,7737.32119635887
2013-11-20,7113.13394018202
2013-11-21,9895.968790637144
2013-11-22,10897.139141742471
2013-11-23,10338.101430429078
2013-11-24,10585.175552665749
2013-11-25,10986.996098829597
2013-11-26,10592.457737321147
2013-11-27,13120.936280884205
2013-11-28,14094.9284785435
2013-11-29,13187.256176852996
2013-11-30,12613.784135240514
2013-12-01,12903.381014304232
2013-12-02,12418.855656696953
2013-12-03,14967.490247074053
2013-12-04,13372.431729518792
2013-12-05,14784.135240572105
2013-12-06,9457.607282184612
2013-12-07,9401.690507152103
2013-12-08,9179.583875162507
2013-12-09,12184.395318595523
2013-12-10,11524.057217165097
2013-12-11,12727.698309492787
2013-12-12,11365.409622886813
2013-12-13,11244.47334200255
2013-12-14,11508.452535760674
2013-12-15,9219.76592977889
2013-12-16,9129.38881664495
2013-12-17,8972.691807542222
2013-12-18,8491.547464239233
2013-12-19,8582.57477243169
2013-12-20,8911.573472041571
2013-12-21,8283.485045513617
2013-12-22,8321.196358907635
2013-12-23,7985.825747724282
2013-12-24,8557.477243172914
2013-12-25,9550.325097529214
2013-12-26,8829.908972691766
2013-12-27,9123.667100129998
2013-12-28,9295.058517555224
2013-12-29,9297.789336800999
2013-12-30,9505.851755526617
2013-12-31,9712.6137841352
2014-01-01,9518.85565669697
2014-01-02,10483.875162548722
2014-01-03,10694.1482444733
2014-01-04,10499.219765929736
2014-01-05,12148.374512353657
2014-01-06,11279.323797139097
2014-01-07,11907.542262678757
2014-01-08,10522.366710012962
2014-01-09,10760.208062418684
2014-01-10,10744.863459037668
2014-01-11,11066.319895968745
2014-01-12,10504.94148244469
2014-01-13,10975.812743823102
2014-01-14,11023.407022106589
2014-01-15,10804.94148244469
2014-01-16,10947.074122236629
2014-01-17,10423.016905071481
2014-01-18,10832.24967490243
2014-01-19,10548.764629388777
2014-01-20,10696.488946683965
2014-01-21,10572.821846553927
2014-01-22,10725.357607282145
2014-01-23,10261.37841352402
2014-01-24,10481.144343302954
2014-01-25,10143.302990897233
2014-01-26,10104.031209362773
2014-01-27,10405.721716514918
2014-01-28,9721.326397919342
2014-01-29,10394.928478543527
2014-01-30,10435.630689206724
2014-01-31,10403.120936280846
2014-02-01,10657.607282184617
2014-02-02,10582.574772431692
2014-02-03,10589.596879063683
2014-02-04,10403.12093628085
2014-02-05,10117.035110533126
2014-02-06,10156.04681404418
2014-02-07,9193.758127438203
2014-02-08,9232.769830949257
2014-02-09,8853.055916775005
2014-02-10,8712.613784135216
2014-02-11,8673.732119635866
2014-02-12,8778.933680104008
2014-02-13,8739.921976592956
2014-02-14,8471.001300390095
2014-02-15,8716.38491547462
2014-02-16,8348.50455136539
2014-02-17,8150.455136540942
2014-02-18,8191.937581274363
2014-02-19,7577.3732119635715
2014-02-20,7362.288686605963
2014-02-21,7321.196358907654
2014-02-22,8150.4551365409425
2014-02-23,7087.126137841336
2014-02-24,7946.033810143024
2014-02-25,7612.223667100113
2014-02-26,7609.492847854339
2014-02-27,7610.013003901154
2014-02-28,7431.72951885564
2014-03-01,7280.62418725616
2014-03-02,7379.4538361508285
2014-03-03,8811.573472041593
2014-03-04,8645.643693107913
2014-03-05,8755.266579973973
2014-03-06,8079.323797139124
2014-03-07,7919.375812743806
2014-03-08,8218.335500650177
2014-03-09,8088.296488946667
2014-03-10,8100.130039011686
2014-03-11,8183.7451235370445
2014-03-12,8356.436931079306
2014-03-13,8276.592977893351
2014-03-14,8335.630689206746
2014-03-15,8256.697009102716
2014-03-16,8123.537061118321
2014-03-17,8257.347204161233
2014-03-18,7911.703511053301
2014-03-19,7672.301690507137
2014-03-20,7947.984395318581
2014-03-21,7243.172951885552
2014-03-22,7374.902470741208
2014-03-23,7321.326397919362
2014-03-24,7542.522756827034
2014-03-25,7616.384915474629
2014-03-26,7617.55526657996
2014-03-27,6540.962288686594
2014-03-28,6501.170351105319
2014-03-29,6496.7490247074
2014-03-30,5942.782834850444
2014-03-31,6235.500650195046
2014-04-01,5949.154746423915
2014-04-02,5803.77113133939
2014-04-03,5799.869960988285
2014-04-04,5835.1105331599365
2014-04-05,5977.503250975281
2014-04-06,5822.366710012992
2014-04-07,5955.786736020795
2014-04-08,5762.028608582564
2014-04-09,5214.564369310782
2014-04-10,5746.814044213252
2014-04-11,5526.3979193758005
2014-04-12,5266.579973992186
2014-04-13,5505.461638491535
2014-04-14,6370.741222366696
2014-04-15,6651.495448634575
