Date,5 YR,AAA,AA,BBB,HY
1999-01-27,4.57,5.63,5.69,6.66,10.41
1999-01-28,4.57,5.61,5.67,6.64,10.39
1999-01-29,4.55,5.58,5.64,6.58,10.38
1999-02-01,4.65,5.68,5.72,6.67,10.46
1999-02-02,4.7,5.73,5.77,6.72,10.49
1999-02-03,4.74,5.76,5.82,6.76,10.5
1999-02-04,4.82,5.82,5.87,6.82,10.5
1999-02-05,4.88,5.84,5.89,6.83,10.51
1999-02-08,4.86,5.83,5.88,6.82,10.5
1999-02-09,4.78,5.81,5.86,6.8,10.49
1999-02-10,4.79,5.81,5.86,6.8,10.49
1999-02-11,4.83,5.82,5.87,6.81,10.48
1999-02-12,4.96,5.96,6.02,6.96,10.52
1999-02-16,4.96,5.92,5.98,6.9,10.5
1999-02-17,4.91,5.88,5.94,6.85,10.5
1999-02-18,4.96,5.94,5.96,6.88,10.51
1999-02-19,4.99,5.94,6.01,6.91,10.53
1999-02-22,4.95,5.91,5.97,6.88,10.55
1999-02-23,5.04,5.96,6.03,6.93,10.59
1999-02-24,5.12,6.04,6.11,7.01,10.61
1999-02-25,5.23,6.15,6.21,7.12,10.7
1999-02-26,5.21,6.12,6.17,7.05,10.7
1999-03-01,5.32,6.18,6.23,7.17,10.74
1999-03-02,5.27,6.13,6.18,7.11,10.76
1999-03-03,5.29,6.16,6.21,7.15,10.81
1999-03-04,5.32,6.19,6.23,7.21,10.82
1999-03-05,5.24,6.11,6.16,7.1,10.81
1999-03-08,5.21,6.08,6.14,7.08,10.82
1999-03-09,5.11,6.01,6.06,7.0,10.77
1999-03-10,5.13,6.03,6.08,7.01,10.74
1999-03-11,5.13,6.03,6.08,7.01,10.73
1999-03-12,5.08,5.99,6.04,6.97,10.7
1999-03-15,5.07,5.99,6.03,6.94,10.69
1999-03-16,5.03,5.95,5.99,6.88,10.67
1999-03-17,5.05,5.98,6.02,6.9,10.67
1999-03-18,5.02,5.96,6.0,6.88,10.65
1999-03-19,5.07,6.01,6.04,6.93,10.64
1999-03-22,5.13,6.04,6.07,6.96,10.65
1999-03-23,5.11,6.03,6.06,6.94,10.66
1999-03-24,5.07,6.0,6.03,6.91,10.63
1999-03-25,5.12,6.04,6.07,6.95,10.64
1999-03-26,5.1,6.04,6.06,6.95,10.63
1999-03-29,5.15,6.08,6.11,6.99,10.65
1999-03-30,5.09,6.03,6.05,6.93,10.63
1999-03-31,5.12,6.05,6.09,6.97,10.63
1999-04-01,5.15,6.09,6.13,7.0,10.62
1999-04-02,5.07,6.02,6.05,6.92,10.6
1999-04-05,5.07,6.01,6.05,6.92,10.59
1999-04-06,5.01,5.95,6.0,6.86,10.54
1999-04-07,5.04,5.96,6.0,6.86,10.49
1999-04-08,4.94,5.88,5.92,6.78,10.44
1999-04-09,4.96,5.88,5.93,6.78,10.43
1999-04-12,4.98,5.9,5.94,6.79,10.41
1999-04-13,5.02,5.94,5.98,6.83,10.4
1999-04-14,5.04,5.93,5.98,6.84,10.38
1999-04-15,5.08,5.96,6.01,6.86,10.36
1999-04-16,5.13,6.01,6.06,6.9,10.37
1999-04-19,5.08,5.96,6.0,6.85,10.36
1999-04-20,5.06,5.94,5.99,6.83,10.36
1999-04-21,5.07,5.95,6.0,6.84,10.35
1999-04-22,5.15,6.03,6.08,6.93,10.36
1999-04-23,5.15,6.02,6.07,6.91,10.35
1999-04-26,5.14,6.01,6.05,6.89,10.35
1999-04-27,5.12,5.99,6.04,6.88,10.34
1999-04-28,5.16,6.02,6.07,6.92,10.34
1999-04-29,5.09,5.96,6.01,6.86,10.34
1999-04-30,5.24,6.07,6.16,7.01,10.23
1999-05-03,5.25,6.09,6.17,6.98,10.2
1999-05-04,5.3,6.14,6.2,7.02,10.19
1999-05-05,5.27,6.13,6.18,7.0,10.22
1999-05-06,5.39,6.23,6.28,7.09,10.24
1999-05-07,5.4,6.25,6.3,7.11,10.28
1999-05-10,5.38,6.21,6.25,7.08,10.3
1999-05-11,5.4,6.27,6.31,7.13,10.33
1999-05-12,5.39,6.26,6.3,7.11,10.35
1999-05-13,5.29,6.16,6.2,7.02,10.32
1999-05-14,5.48,6.34,6.38,7.19,10.41
1999-05-17,5.53,6.36,6.4,7.22,10.44
1999-05-18,5.58,6.34,6.38,7.22,10.45
1999-05-19,5.54,6.34,6.38,7.2,10.46
1999-05-20,5.53,6.36,6.42,7.22,10.49
1999-05-21,5.46,6.3,6.36,7.17,10.48
1999-05-24,5.43,6.27,6.33,7.15,10.51
1999-05-25,5.44,6.28,6.38,7.18,10.51
1999-05-26,5.49,6.33,6.43,7.23,10.54
1999-05-27,5.59,6.39,6.5,7.29,10.57
1999-05-28,5.6,6.43,6.52,7.32,10.59
1999-06-01,5.74,6.57,6.66,7.46,10.64
1999-06-02,5.75,6.57,6.65,7.46,10.66
1999-06-03,5.75,6.56,6.64,7.45,10.68
1999-06-04,5.75,6.57,6.65,7.46,10.69
1999-06-07,5.73,6.58,6.66,7.47,10.7
1999-06-08,5.74,6.6,6.68,7.48,10.69
1999-06-09,5.79,6.63,6.71,7.52,10.7
1999-06-10,5.85,6.68,6.76,7.56,10.75
1999-06-11,5.92,6.76,6.84,7.64,10.78
1999-06-14,5.89,6.74,6.81,7.61,10.79
1999-06-15,5.87,6.74,6.8,7.61,10.77
1999-06-16,5.84,6.69,6.76,7.57,10.76
1999-06-17,5.67,6.56,6.62,7.43,10.72
1999-06-18,5.75,6.61,6.68,7.48,10.74
1999-06-21,5.81,6.65,6.72,7.53,10.75
1999-06-22,5.84,6.68,6.76,7.57,10.76
1999-06-23,5.9,6.74,6.81,7.63,10.78
1999-06-24,5.93,6.78,6.85,7.67,10.79
1999-06-25,5.91,6.75,6.83,7.65,10.78
1999-06-28,5.86,6.7,6.78,7.59,10.8
1999-06-29,5.84,6.68,6.75,7.56,10.79
1999-06-30,5.67,6.57,6.65,7.5,10.81
1999-07-01,5.73,6.6,6.69,7.53,10.8
1999-07-02,5.7,6.6,6.68,7.51,10.78
1999-07-06,5.77,6.63,6.72,7.55,10.79
1999-07-07,5.79,6.66,6.75,7.58,10.8
1999-07-08,5.72,6.6,6.69,7.52,10.78
1999-07-09,5.72,6.6,6.69,7.52,10.79
1999-07-12,5.62,6.51,6.59,7.42,10.76
1999-07-13,5.6,6.49,6.57,7.4,10.75
1999-07-14,5.63,6.51,6.61,7.43,10.74
1999-07-15,5.63,6.5,6.59,7.41,10.68
1999-07-16,5.57,6.47,6.56,7.38,10.66
1999-07-19,5.56,6.49,6.55,7.37,10.67
1999-07-20,5.54,6.47,6.53,7.35,10.67
1999-07-21,5.55,6.48,6.54,7.36,10.67
1999-07-22,5.66,6.57,6.63,7.46,10.74
1999-07-23,5.72,6.62,6.68,7.51,10.79
1999-07-26,5.73,6.69,6.75,7.55,10.81
1999-07-27,5.7,6.66,6.72,7.53,10.85
1999-07-28,5.7,6.66,6.72,7.53,10.86
1999-07-29,5.79,6.73,6.79,7.59,10.89
1999-07-30,5.82,6.79,6.85,7.69,10.92
1999-08-02,5.85,6.81,6.87,7.7,10.78
1999-08-03,5.86,6.84,6.9,7.73,10.84
1999-08-04,5.86,6.82,6.88,7.72,10.9
1999-08-05,5.77,6.76,6.82,7.65,10.9
1999-08-06,5.94,6.89,6.96,7.79,10.97
1999-08-09,6.04,7.03,7.11,7.91,10.99
1999-08-10,6.0,7.04,7.12,7.93,11.05
1999-08-11,5.96,7.01,7.08,7.88,11.05
1999-08-12,5.97,7.02,7.09,7.9,11.03
1999-08-13,5.88,6.93,7.0,7.81,10.99
1999-08-16,5.88,6.9,6.98,7.8,10.97
1999-08-17,5.8,6.82,6.91,7.73,10.95
1999-08-18,5.79,6.81,6.89,7.72,10.97
1999-08-19,5.81,6.83,6.91,7.74,11.0
1999-08-20,5.79,6.8,6.89,7.72,11.0
1999-08-23,5.79,6.81,6.9,7.73,11.01
1999-08-24,5.73,6.76,6.84,7.68,11.01
1999-08-25,5.63,6.67,6.76,7.6,10.99
1999-08-26,5.67,6.7,6.79,7.63,10.99
1999-08-27,5.75,6.8,6.89,7.71,11.02
1999-08-30,5.86,6.9,6.98,7.8,11.07
1999-08-31,5.88,6.93,7.02,7.85,11.1
1999-09-01,5.88,6.93,7.01,7.84,11.1
1999-09-02,5.9,6.96,7.04,7.88,11.12
1999-09-03,5.78,6.85,6.93,7.76,11.1
1999-09-07,5.83,6.9,6.98,7.83,11.11
1999-09-08,5.82,6.88,6.96,7.8,11.12
1999-09-09,5.85,6.91,6.99,7.83,11.13
1999-09-10,5.78,6.85,6.93,7.77,11.13
1999-09-13,5.8,6.84,6.93,7.79,11.14
1999-09-14,5.85,6.88,6.98,7.83,11.17
1999-09-15,5.81,6.85,6.94,7.8,11.17
1999-09-16,5.77,6.83,6.91,7.77,11.17
1999-09-17,5.76,6.79,6.89,7.74,11.17
1999-09-20,5.81,6.82,6.92,7.77,11.19
1999-09-21,5.83,6.84,6.93,7.79,11.2
1999-09-22,5.81,6.82,6.92,7.78,11.21
1999-09-23,5.76,6.77,6.86,7.71,11.21
1999-09-24,5.65,6.68,6.78,7.64,11.21
1999-09-27,5.73,6.75,6.84,7.72,11.25
1999-09-28,5.78,6.79,6.88,7.77,11.27
1999-09-29,5.86,6.87,6.96,7.84,11.29
1999-09-30,5.78,6.79,6.88,7.77,11.22
1999-10-01,5.9,6.87,6.97,7.85,11.3
1999-10-04,5.85,6.85,6.95,7.81,11.29
1999-10-05,5.94,6.91,7.02,7.89,11.32
1999-10-06,5.98,6.93,7.03,7.9,11.31
1999-10-07,5.99,6.93,7.04,7.91,11.29
1999-10-08,5.97,6.92,7.03,7.89,11.29
1999-10-12,5.99,6.95,7.05,7.91,11.31
1999-10-13,6.04,7.0,7.09,7.97,11.34
1999-10-14,6.09,7.03,7.13,8.01,11.36
1999-10-15,5.99,6.96,7.05,7.93,11.33
1999-10-18,6.03,6.99,7.08,7.96,11.36
1999-10-19,6.09,7.04,7.12,8.01,11.37
1999-10-20,6.11,7.05,7.13,8.01,11.38
1999-10-21,6.11,7.06,7.14,8.03,11.39
1999-10-22,6.13,7.07,7.15,8.03,11.4
1999-10-25,6.14,7.06,7.15,8.04,11.42
1999-10-26,6.17,7.08,7.17,8.07,11.44
1999-10-27,6.13,7.03,7.11,8.02,11.47
1999-10-28,6.05,6.96,7.05,7.96,11.47
1999-10-29,5.97,6.87,6.93,7.86,11.46
1999-11-01,6.0,6.89,6.98,7.89,11.38
1999-11-02,5.98,6.86,6.95,7.86,11.37
1999-11-03,5.97,6.84,6.94,7.84,11.35
1999-11-04,5.91,6.8,6.89,7.79,11.31
1999-11-05,5.88,6.76,6.85,7.75,11.28
1999-11-08,5.9,6.77,6.86,7.77,11.28
1999-11-09,5.87,6.79,6.88,7.78,11.27
1999-11-10,5.9,6.82,6.91,7.8,11.29
1999-11-12,5.85,6.76,6.86,7.74,11.29
1999-11-15,5.87,6.75,6.86,7.74,11.28
1999-11-16,5.91,6.78,6.9,7.76,11.28
1999-11-17,5.98,6.86,6.96,7.83,11.3
1999-11-18,5.99,6.89,6.98,7.86,11.29
1999-11-19,6.0,6.89,6.98,7.85,11.29
1999-11-22,6.02,6.91,7.01,7.88,11.29
1999-11-23,6.02,6.91,7.01,7.88,11.27
1999-11-24,6.02,6.92,7.01,7.88,11.26
1999-11-26,6.06,6.94,7.04,7.9,11.27
1999-11-29,6.14,7.0,7.1,7.95,11.27
1999-11-30,6.11,6.97,7.06,7.95,11.26
1999-12-01,6.14,7.0,7.08,7.97,11.25
1999-12-02,6.16,7.02,7.11,7.99,11.22
1999-12-03,6.08,6.96,7.04,7.92,11.19
1999-12-06,6.07,6.94,7.02,7.9,11.17
1999-12-07,6.03,6.9,6.98,7.85,11.14
1999-12-08,6.06,6.91,7.0,7.87,11.15
1999-12-09,6.03,6.9,7.0,7.87,11.13
1999-12-10,5.98,6.85,6.95,7.81,11.1
1999-12-13,6.01,6.88,6.98,7.84,11.11
1999-12-14,6.12,7.0,7.08,7.95,11.14
1999-12-15,6.14,7.03,7.12,7.97,11.12
1999-12-16,6.2,7.08,7.17,8.02,11.18
1999-12-17,6.22,7.09,7.18,8.04,11.19
1999-12-20,6.28,7.14,7.23,8.08,11.21
1999-12-21,6.29,7.15,7.24,8.09,11.22
1999-12-22,6.31,7.17,7.25,8.11,11.22
1999-12-23,6.33,7.18,7.26,8.12,11.23
1999-12-27,6.32,7.16,7.24,8.11,11.24
1999-12-28,6.35,7.18,7.26,8.11,11.25
1999-12-29,6.32,7.15,7.23,8.04,11.26
1999-12-30,6.3,7.13,7.21,8.03,11.25
1999-12-31,6.36,7.29,7.35,8.1,11.34
2000-01-03,6.5,7.41,7.46,8.22,11.39
2000-01-04,6.4,7.34,7.39,8.15,11.43
2000-01-05,6.51,7.42,7.48,8.24,11.47
2000-01-06,6.46,7.37,7.43,8.19,11.47
2000-01-07,6.42,7.35,7.41,8.17,11.47
2000-01-10,6.49,7.39,7.44,8.19,11.47
2000-01-11,6.57,7.47,7.52,8.26,11.49
2000-01-12,6.63,7.49,7.54,8.28,11.51
2000-01-13,6.54,7.42,7.47,8.22,11.51
2000-01-14,6.59,7.47,7.53,8.28,11.53
2000-01-18,6.65,7.52,7.56,8.31,11.54
2000-01-19,6.62,7.49,7.54,8.29,11.55
2000-01-20,6.67,7.52,7.57,8.31,11.55
2000-01-21,6.67,7.5,7.56,8.31,11.54
2000-01-24,6.59,7.42,7.49,8.23,11.54
2000-01-25,6.6,7.43,7.5,8.23,11.54
2000-01-26,6.62,7.42,7.5,8.22,11.55
2000-01-27,6.67,7.41,7.5,8.22,11.55
2000-01-28,6.68,7.41,7.51,8.19,11.55
2000-01-31,6.71,7.49,7.58,8.24,11.62
2000-02-01,6.68,7.45,7.55,8.2,11.59
2000-02-02,6.69,7.41,7.53,8.16,11.59
2000-02-03,6.56,7.3,7.42,8.05,11.59
2000-02-04,6.64,7.36,7.48,8.11,11.57
2000-02-07,6.76,7.46,7.58,8.21,11.62
2000-02-08,6.74,7.4,7.53,8.16,11.59
2000-02-09,6.77,7.45,7.58,8.22,11.58
2000-02-10,6.78,7.51,7.62,8.28,11.59
2000-02-11,6.77,7.47,7.58,8.24,11.59
2000-02-14,6.72,7.41,7.52,8.16,11.6
2000-02-15,6.74,7.43,7.55,8.18,11.58
2000-02-16,6.75,7.43,7.55,8.19,11.6
2000-02-17,6.76,7.45,7.57,8.21,11.6
2000-02-18,6.72,7.38,7.5,8.14,11.6
2000-02-22,6.62,7.28,7.4,8.03,11.59
2000-02-23,6.66,7.36,7.48,8.11,11.61
2000-02-24,6.56,7.29,7.4,8.04,11.61
2000-02-25,6.5,7.28,7.39,8.04,11.63
2000-02-28,6.53,7.4,7.5,8.16,11.66
2000-02-29,6.61,7.39,7.54,8.22,11.73
2000-03-01,6.59,7.37,7.53,8.21,11.72
2000-03-02,6.59,7.39,7.56,8.23,11.76
2000-03-03,6.6,7.36,7.54,8.2,11.76
2000-03-06,6.64,7.4,7.57,8.24,11.76
2000-03-07,6.6,7.37,7.54,8.22,11.75
2000-03-08,6.59,7.37,7.54,8.22,11.78
2000-03-09,6.56,7.35,7.52,8.2,11.78
2000-03-10,6.61,7.39,7.56,8.24,11.8
2000-03-13,6.57,7.39,7.58,8.24,11.81
2000-03-14,6.52,7.33,7.53,8.19,11.83
2000-03-15,6.5,7.31,7.51,8.17,11.87
2000-03-16,6.47,7.28,7.48,8.14,11.89
2000-03-17,6.45,7.26,7.45,8.12,11.87
2000-03-20,6.45,7.26,7.45,8.12,11.88
2000-03-21,6.44,7.24,7.43,8.1,11.89
2000-03-22,6.41,7.23,7.42,8.1,11.93
2000-03-23,6.39,7.19,7.38,8.05,11.94
2000-03-24,6.51,7.31,7.49,8.16,11.98
2000-03-27,6.51,7.32,7.52,8.17,12.0
2000-03-28,6.46,7.3,7.52,8.16,12.05
2000-03-29,6.46,7.29,7.5,8.15,12.14
2000-03-30,6.35,7.24,7.46,8.19,12.21
2000-03-31,6.32,7.24,7.44,8.21,12.08
2000-04-03,6.3,7.2,7.4,8.18,12.06
2000-04-04,6.16,7.06,7.27,8.07,12.08
2000-04-05,6.17,7.11,7.31,8.11,12.11
2000-04-06,6.2,7.13,7.33,8.13,12.09
2000-04-07,6.18,7.09,7.31,8.11,12.06
2000-04-10,6.11,7.05,7.27,8.08,12.05
2000-04-11,6.19,7.1,7.35,8.21,12.08
2000-04-12,6.27,7.17,7.42,8.29,12.1
2000-04-13,6.24,7.15,7.39,8.26,12.11
2000-04-14,6.11,7.12,7.37,8.25,12.12
2000-04-17,6.23,7.17,7.41,8.31,12.12
2000-04-18,6.27,7.19,7.43,8.33,12.14
2000-04-19,6.23,7.15,7.38,8.28,12.11
2000-04-20,6.24,7.16,7.39,8.28,12.11
2000-04-24,6.23,7.15,7.38,8.28,12.14
2000-04-25,6.39,7.27,7.5,8.41,12.16
2000-04-26,6.4,7.28,7.51,8.47,12.16
2000-04-27,6.51,7.39,7.62,8.59,12.21
2000-04-28,6.56,7.46,7.65,8.66,12.23
2000-05-01,6.59,7.49,7.69,8.6,12.37
2000-05-02,6.6,7.53,7.73,8.64,12.37
2000-05-03,6.66,7.58,7.79,8.7,12.42
2000-05-04,6.7,7.62,7.84,8.75,12.43
2000-05-05,6.77,7.67,7.89,8.8,12.48
2000-05-08,6.83,7.71,7.96,8.86,12.51
2000-05-09,6.75,7.68,7.93,8.84,12.52
2000-05-10,6.69,7.63,7.88,8.82,12.53
2000-05-11,6.67,7.62,7.86,8.81,12.52
2000-05-12,6.76,7.7,7.95,8.89,12.55
2000-05-15,6.73,7.68,7.93,8.84,12.51
2000-05-16,6.72,7.67,7.92,8.83,12.52
2000-05-17,6.74,7.71,7.96,8.86,12.57
2000-05-18,6.79,7.76,8.02,8.93,12.61
2000-05-19,6.71,7.71,7.98,8.89,12.65
2000-05-22,6.66,7.65,7.91,8.82,12.64
2000-05-23,6.68,7.67,7.94,8.84,12.71
2000-05-24,6.71,7.68,7.96,8.86,12.74
2000-05-25,6.64,7.62,7.9,8.83,12.78
2000-05-26,6.57,7.57,7.85,8.79,12.78
2000-05-30,6.62,7.62,7.9,8.83,12.78
2000-05-31,6.54,7.57,7.84,8.79,12.71
2000-06-01,6.44,7.48,7.75,8.7,12.66
2000-06-02,6.37,7.43,7.7,8.65,12.6
2000-06-05,6.33,7.36,7.64,8.58,12.6
2000-06-06,6.35,7.38,7.66,8.6,12.59
2000-06-07,6.35,7.37,7.62,8.57,12.56
2000-06-08,6.37,7.37,7.62,8.56,12.55
2000-06-09,6.36,7.39,7.63,8.56,12.5
2000-06-12,6.33,7.36,7.6,8.53,12.49
2000-06-13,6.32,7.36,7.61,8.53,12.5
2000-06-14,6.26,7.31,7.56,8.47,12.49
2000-06-15,6.26,7.32,7.55,8.46,12.42
2000-06-16,6.19,7.25,7.49,8.39,12.42
2000-06-19,6.2,7.27,7.51,8.4,12.43
2000-06-20,6.23,7.3,7.54,8.41,12.42
2000-06-21,6.32,7.37,7.6,8.48,12.43
2000-06-22,6.32,7.37,7.61,8.49,12.43
2000-06-23,6.37,7.42,7.66,8.53,12.41
2000-06-26,6.29,7.36,7.6,8.47,12.4
2000-06-27,6.29,7.34,7.59,8.47,12.4
2000-06-28,6.28,7.35,7.6,8.48,12.4
2000-06-29,6.21,7.27,7.53,8.4,12.39
2000-06-30,6.18,7.31,7.53,8.43,12.42
2000-07-03,6.12,7.27,7.49,8.38,12.42
2000-07-05,6.12,7.26,7.47,8.37,12.41
2000-07-06,6.16,7.31,7.53,8.42,12.42
2000-07-07,6.11,7.26,7.48,8.38,12.4
2000-07-10,6.13,7.28,7.49,8.39,12.39
2000-07-11,6.16,7.29,7.51,8.4,12.39
2000-07-12,6.2,7.32,7.53,8.42,12.42
2000-07-13,6.15,7.25,7.47,8.34,12.39
2000-07-14,6.25,7.34,7.55,8.42,12.36
2000-07-17,6.31,7.4,7.6,8.46,12.34
2000-07-18,6.3,7.38,7.58,8.45,12.33
2000-07-19,6.31,7.38,7.59,8.45,12.34
2000-07-20,6.15,7.25,7.46,8.31,12.31
2000-07-21,6.14,7.24,7.44,8.3,12.31
2000-07-24,6.18,7.27,7.47,8.33,12.3
2000-07-25,6.17,7.26,7.46,8.32,12.31
2000-07-26,6.16,7.26,7.46,8.32,12.34
2000-07-27,6.14,7.21,7.43,8.28,12.34
2000-07-28,6.16,7.23,7.44,8.3,12.37
2000-07-31,6.16,7.22,7.5,8.32,12.47
2000-08-01,6.12,7.18,7.45,8.28,12.48
2000-08-02,6.09,7.17,7.43,8.26,12.46
2000-08-03,6.07,7.14,7.42,8.24,12.45
2000-08-04,6.02,7.09,7.37,8.19,12.44
2000-08-07,6.07,7.13,7.41,8.23,12.44
2000-08-08,6.03,7.1,7.38,8.2,12.42
2000-08-09,6.03,7.1,7.38,8.19,12.41
2000-08-10,6.0,7.06,7.34,8.16,12.41
2000-08-11,6.07,7.12,7.4,8.21,12.42
2000-08-14,6.07,7.09,7.39,8.2,12.45
2000-08-15,6.11,7.11,7.42,8.22,12.45
2000-08-16,6.13,7.13,7.44,8.24,12.47
2000-08-17,6.13,7.13,7.43,8.23,12.48
2000-08-18,6.09,7.09,7.4,8.2,12.48
2000-08-21,6.1,7.1,7.41,8.24,12.49
2000-08-22,6.07,7.09,7.41,8.26,12.47
2000-08-23,6.02,7.05,7.37,8.22,12.46
2000-08-24,6.0,7.03,7.36,8.2,12.46
2000-08-25,6.0,7.03,7.36,8.2,12.44
2000-08-28,6.05,7.08,7.4,8.25,12.42
2000-08-29,6.08,7.11,7.43,8.28,12.4
2000-08-30,6.07,7.1,7.42,8.28,12.37
2000-08-31,5.98,7.05,7.36,8.16,12.43
2000-09-01,5.92,6.99,7.3,8.11,12.41
2000-09-05,5.92,6.99,7.3,8.11,12.33
2000-09-06,5.95,7.02,7.33,8.14,12.32
2000-09-07,5.97,7.04,7.36,8.17,12.3
2000-09-08,5.95,7.02,7.33,8.14,12.29
2000-09-11,5.97,7.04,7.35,8.18,12.31
2000-09-12,5.97,7.05,7.35,8.19,12.32
2000-09-13,5.94,7.01,7.31,8.15,12.32
2000-09-14,5.96,7.04,7.34,8.19,12.32
2000-09-15,5.93,7.04,7.34,8.21,12.31
2000-09-18,5.93,7.04,7.34,8.23,12.38
2000-09-19,5.93,7.04,7.33,8.2,12.44
2000-09-20,5.98,7.07,7.37,8.24,12.49
2000-09-21,5.96,7.06,7.35,8.22,12.5
2000-09-22,5.93,7.03,7.32,8.19,12.51
2000-09-25,5.94,7.03,7.31,8.19,12.51
2000-09-26,5.9,7.01,7.29,8.16,12.53
2000-09-27,5.89,7.01,7.28,8.15,12.62
2000-09-28,5.9,7.01,7.26,8.15,12.68
2000-09-29,5.85,6.98,7.24,8.13,12.67
2000-10-02,5.86,6.98,7.25,8.14,12.73
2000-10-03,5.88,7.01,7.28,8.19,12.75
2000-10-04,5.94,7.03,7.3,8.22,12.79
2000-10-05,5.92,7.01,7.27,8.21,12.82
2000-10-06,5.88,6.99,7.26,8.19,12.84
2000-10-10,5.86,6.97,7.26,8.18,12.89
2000-10-11,5.82,6.95,7.23,8.16,13.02
2000-10-12,5.74,6.88,7.18,8.15,13.05
2000-10-13,5.73,6.88,7.18,8.17,13.15
2000-10-16,5.77,6.94,7.21,8.22,13.15
2000-10-17,5.68,6.87,7.15,8.17,13.26
2000-10-18,5.68,6.89,7.16,8.2,13.37
2000-10-19,5.69,6.88,7.16,8.2,13.38
2000-10-20,5.69,6.86,7.17,8.21,13.38
2000-10-23,5.66,6.83,7.13,8.17,13.38
2000-10-24,5.7,6.86,7.16,8.19,13.38
2000-10-25,5.74,6.91,7.21,8.23,13.37
2000-10-26,5.75,6.91,7.21,8.28,13.44
2000-10-27,5.79,6.94,7.24,8.34,13.47
2000-10-30,5.83,6.96,7.27,8.39,13.5
2000-10-31,5.83,6.98,7.22,8.44,13.67
2000-11-01,5.79,6.95,7.19,8.4,13.6
2000-11-02,5.78,6.94,7.19,8.39,13.65
2000-11-03,5.86,7.01,7.26,8.44,13.67
2000-11-06,5.91,7.05,7.29,8.48,13.7
2000-11-07,5.84,7.05,7.28,8.48,13.72
2000-11-08,5.83,7.05,7.28,8.46,13.69
2000-11-09,5.76,7.0,7.23,8.41,13.71
2000-11-10,5.76,6.99,7.23,8.41,13.74
2000-11-13,5.72,6.98,7.2,8.38,13.75
2000-11-14,5.72,6.98,7.19,8.37,13.75
2000-11-15,5.69,6.96,7.16,8.34,13.73
2000-11-16,5.66,6.93,7.13,8.32,13.75
2000-11-17,5.67,6.95,7.16,8.35,13.8
2000-11-20,5.65,6.92,7.17,8.34,13.87
2000-11-21,5.65,6.92,7.17,8.34,14.02
2000-11-22,5.6,6.88,7.11,8.3,14.09
2000-11-24,5.63,6.91,7.14,8.33,14.12
2000-11-27,5.63,6.91,7.14,8.37,14.17
2000-11-28,5.57,6.86,7.1,8.34,14.23
2000-11-29,5.51,6.82,7.05,8.32,14.35
2000-11-30,5.42,6.74,6.98,8.24,14.61
2000-12-01,5.46,6.79,7.03,8.29,14.6
2000-12-04,5.45,6.78,7.03,8.32,14.67
2000-12-05,5.36,6.71,6.96,8.26,14.63
2000-12-06,5.26,6.62,6.87,8.17,14.56
2000-12-07,5.26,6.63,6.87,8.18,14.56
2000-12-08,5.32,6.65,6.91,8.24,14.56
2000-12-11,5.33,6.66,6.91,8.25,14.5
2000-12-12,5.33,6.65,6.9,8.23,14.41
2000-12-13,5.24,6.52,6.83,8.17,14.29
2000-12-14,5.19,6.46,6.75,8.09,14.27
2000-12-15,5.15,6.42,6.72,8.06,14.19
2000-12-18,5.1,6.4,6.69,8.03,14.19
2000-12-19,5.12,6.42,6.72,8.06,14.17
2000-12-20,5.0,6.32,6.61,7.96,14.17
2000-12-21,4.94,6.26,6.55,7.92,14.19
2000-12-22,4.93,6.24,6.53,7.91,14.2
2000-12-26,4.92,6.25,6.54,7.93,14.22
2000-12-27,4.99,6.3,6.6,8.0,14.25
2000-12-28,5.02,6.33,6.62,8.04,14.24
2000-12-29,4.99,6.3,6.6,8.03,14.23
2001-01-02,4.76,6.1,6.39,7.8,14.32
2001-01-03,4.94,6.23,6.52,7.93,14.28
2001-01-04,4.82,6.1,6.38,7.83,14.15
2001-01-05,4.66,5.98,6.27,7.72,14.02
2001-01-08,4.65,5.93,6.22,7.66,13.94
2001-01-09,4.73,5.99,6.27,7.69,13.84
2001-01-10,4.83,6.08,6.35,7.76,13.79
2001-01-11,4.85,6.11,6.38,7.77,13.63
2001-01-12,4.97,6.23,6.52,7.87,13.58
2001-01-16,4.96,6.22,6.49,7.83,13.51
2001-01-17,4.87,6.16,6.42,7.72,13.43
2001-01-18,4.74,6.07,6.32,7.62,13.37
2001-01-19,4.84,6.13,6.38,7.68,13.31
2001-01-22,4.87,6.17,6.39,7.7,13.3
2001-01-23,4.96,6.18,6.37,7.7,13.28
2001-01-24,4.98,6.24,6.44,7.75,13.26
2001-01-25,4.94,6.19,6.39,7.7,13.23
2001-01-26,4.93,6.19,6.39,7.68,13.21
2001-01-29,4.97,6.19,6.4,7.7,13.21
2001-01-30,4.91,6.09,6.32,7.61,13.15
2001-01-31,4.85,5.99,6.23,7.52,12.9
2001-02-01,4.78,5.93,6.13,7.43,12.78
2001-02-02,4.86,6.02,6.21,7.5,12.76
2001-02-05,4.88,6.02,6.22,7.5,12.74
2001-02-06,4.92,6.06,6.27,7.54,12.71
2001-02-07,4.91,6.04,6.26,7.52,12.71
2001-02-08,4.93,6.06,6.27,7.54,12.68
2001-02-09,4.85,5.99,6.2,7.48,12.63
2001-02-12,4.86,6.01,6.22,7.52,12.64
2001-02-13,4.9,6.04,6.26,7.55,12.65
2001-02-14,4.99,6.09,6.31,7.6,12.63
